Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"644100","1","644213","","2009-03-13 18:51:35","","43","6502","<p>I've read Joel's article on <a href=""http://www.joelonsoftware.com/articles/Unicode.html"" rel=""nofollow noreferrer"">Unicode</a> and I feel that I have at least a basic grasp of internationalization from a character set perspective. In addition to reading <a href=""https://stackoverflow.com/questions/898/internationalization-in-your-projects"">this question</a>, I've also done some of my own research on internationalization in regards to design considerations, but I can't help but suspect that there is a lot more out there that I just don't know or don't know to ask.</p>

<p><strong>Some of the things I've learned:</strong></p>

<ul>
<li>Some languages read right-to-left
instead of left-to-right.</li>
<li>Calendar, dates, times, currency, and
numbers are displayed differently
from language to language.</li>
<li>Design should be flexible enough to
accommodate a lot more text because
some languages are far more verbose
than others.</li>
<li>Don't take icons or colors for
granted when it comes to their
semantic meaning as this can vary
from culture to culture.</li>
<li>Geographical nomenclature varies from
language to language.</li>
</ul>

<p><strong>Where I'm at:</strong></p>

<ul>
<li>My design is flexible enough to
accommodate a lot more text.</li>
<li>I automatically translate each
string, including error messages and help dialogs.</li>
<li>I haven't come to a point yet where
I've needed to display units of time,
currency or numbers, but I'll be
there shortly and will need to
develop a solution.</li>
<li>I'm using the UTF-8 character set
across the board.</li>
<li>My menus and various lists in the application are sorted
alphabetically for each language for easier reading.</li>
<li>I have a tag parser that extracts
tags by filtering out stop words. The
stop words list is language specific
and can be swapped out.</li>
</ul>

<p><strong>What I'd like to know more about:</strong></p>

<ul>
<li>I'm developing a downloadable PHP web application,
so any specific advice in regards to
PHP would be greatly appreciated.
I've developed my own framework and
am not interested in using other
frameworks at this time.</li>
<li>I know very little about non-western
languages. Are there specific
considerations that need to be taken
into account that I haven't mentioned
above? Also, how do PHP's array
sorting functions handle non-western
characters?</li>
<li>Are there any specific gotchas that
you've experienced in practice? I'm looking in terms of both the GUI and the application code itself.</li>
<li>Any specific advice for working with
date and time displays? Is there a
breakdown according to region or
language?</li>
<li>I've seen a lot of projects and sites
let their communities provide
translation for their applications
and content. Do you recommend this
and what are some good strategies for
ensuring that you have a good
translation?</li>
<li>This question is basically the extent
of what I know about
internationalization. What don't I
know that I don't know that I should
look into further?</li>
</ul>

<p><strong>Edit</strong>: I added the bounty because I would like to have more real-world examples from experience.</p>
","13281","VirtuosiMedia","-1","VirtuosiMedia","2017-05-23 12:09:14","2014-09-29 22:02:38","Design considerations for internationalization","<php><internationalization><locale>","11","0","56","",""
"121119","1","121185","","2008-09-23 13:51:12","","3","6503","<p>I'm suffering from early RSI symptoms and am looking for a way to avoid injury.  My physiotherapist has determined that the worst thing I seem to be doing is using my mouse at such a weird angle.  The problem for me is, I keep my keyboard positioned such that my left and right forearms are angled in the same amount, i.e., my body is centred roughly with the B key.  On my current keyboard, which is not a split, this means the wide Enter key, the arrow keys, and the number pad all jut out to the right before I have space for my mouse.  I have a medium-width frame, but even still, this leaves my wrist at a really awkward angle when using the mouse.  I'd prefer not to have to push my keyboard out of the way every time I switch between the two, but I do use the num pad occasionally, so I wouldn't want a keyboard without that.</p>

<p>I think it'd be ideal to have about a 30-50 cm space between the left and right halves of the keyboard, so my arms are more perpendicular to my collarbone, and the arrow keys and number pad in the middle, maybe even with the numbers on a 45 degree angle, so I could configure them for use with either hand.</p>

<p>(In case you were wondering, then a touch-screen with a stylus that has a right-click modifier button for mousing, because otherwise the mouse pad would be right where I'd put the right half of the home row, in the most natural position for my right arm while sitting.)</p>

<p>With that much space, you could fit so many custom keys for things that you normally use two-key combos for...or you could detach them completely (save for a wire) and just have, you know, actual desktop showing through.</p>

<p>What's the closest keyboard you've seen to this?</p>
","16777","Kev","21234","","2012-01-31 09:28:30","2019-07-12 23:39:26","Keyboards with the number pad in the middle?","<keyboard><ergonomics>","9","2","1","2011-10-31 14:34:07",""
"677542","1","677570","","2009-03-24 14:02:13","","8","6504","<p>Is there a way with MySQL (5.0 specifically) to have an auto_increment field who's value is based on a grouping column?</p>

<p>Example:</p>

<pre><code>id  name   group_field
1   test   1
2   test2  1
1   test3  2
2   test4  2
1   test5  3
2   test6  3
</code></pre>

<p>I'd like to not have to go through any 'crazy' methods to achive this, but will if necessary.</p>
","16645","gms8994","1905949","","2017-03-26 02:19:13","2017-03-26 02:19:13","auto_increment by group","<mysql><auto-increment>","3","0","1","",""
"27580267","1","27583931","","2014-12-19 23:58:24","","19","6504","<p>I have an x-matrix of 8 columns. I want to run <code>glmnet</code> to do a lasso regression. I know I need to call:</p>

<pre><code>glmnet(x, y, family = ""binomial"", ...). 
</code></pre>

<p>However, how do I get <code>x</code> to consider all one way interactions as well? Do I have to manually remake the data frame: if so, is there an easier way? I suppose I was hoping to do something using an R formula.</p>
","1357015","user1357015","202229","","2017-01-31 06:58:11","2017-01-31 06:58:11","How to make all interactions before using glmnet","<r><formula><interaction><glmnet>","2","0","8","",""
"175312","1","175399","","2008-10-06 17:31:43","","10","6504","<p>I am writing a software synthesizer and need to generate bandlimited, alias free waveforms in real time at 44.1 kHz samplerate. Sawtooth waveform would do for now, since I can generate a pulse wave by mixing two sawtooths together, one inverted and phase shifted.</p>

<p>So far I've tried the following approaches:</p>

<ol>
<li><p>Precomputing one-cycle perfectly bandlimited waveform samples at different bandlimit frequencies at startup, then playing back the two closest ones mixed together. Works okay I guess, but does not feel very elegant. A lot of samples are needed or the ""gaps"" between them will be heard. Interpolating and mixing is also quite CPU intensive.</p></li>
<li><p>Integrating a train of DC compensated sinc pulses to get a sawtooth wave. Sounds great except that the wave drifts away from zero if you don't get the DC compensation exactly right (which I found to be really tricky). The DC problem can be reduced by adding a bit of leakage to the integrator, but then you lose the low frequencies.</p></li>
</ol>

<p>So, my question is: What is the usual way this is done? Any suggested solution must be efficient in terms of CPU, since it must be done in real time, for many voices at once.</p>
","20522","finalman","20522","finalman","2009-10-05 11:05:50","2018-01-08 17:01:23","Bandlimited waveform generation","<audio><signal-processing><synthesizer>","4","1","6","2018-12-30 23:10:18",""
"293916","1","293919","","2008-11-16 14:22:50","","2","6505","<p>given the following class ...</p>

<pre><code>public class Category {
  public string Name {get;set;}
  public Category ParentCategory {get;set;}
}
</code></pre>

<p>What the most efficient way to output the following from a collection (<code>IList&lt;Category&gt;</code>) of Category objects?</p>

<pre><code>+ Parent Category
++ Sub Category
++ Sub Category 2
+ Parent Category 2
++ Sub ...
++ Sub ..
++ Sub ....
</code></pre>

<p>EDIT: Perhaps the real question should be, how should I represent this model in the database and retrieve it using NHibernate? </p>
","34133","Kyle West","21234","Kyle West","2011-04-22 13:51:21","2011-11-18 22:06:42","How to iterate hierarchical data and output the hierarchy using C#","<c#><.net>","4","1","1","",""
"124249","1","","","2008-09-23 22:13:14","","1","6505","<p>I am having issues with validators not firing (No expected error messages showing) when using Page.Validate() from code behind. The validators are placed inside an Ajax updatepanel.</p>

<p>It seems there are downloadable Ajax versions of the validators. I am not sure if I need these or if VS 2008 SP1 has them already. When the form is posted through a button, the validators work but they don't when I do a Page.Validate() on demand.</p>
","5232","Abdu","","","","2008-10-02 05:17:32","Do standard asp.net validators work with Ajax and update panel?","<asp.net><validation>","6","0","0","",""
"300929","1","300932","","2008-11-19 03:40:10","","2","6505","<p>EDIT: For the inner queries, there could be more than one match per inner query.  It grabs a bunch of tags with the same game_ID.  Thats why .First or .Max won't work.</p>

<p>Need some help,  I have a query in LINQ that looks like this:</p>

<pre><code>from yy in Tags_Lookups
where yy.Tag_ID == (from xx in Tags_Lookups
where xx.Game_ID == new Guid(""4962d645-711c-4db8-a7ce-ae9b36dd730c"")
select xx.Tag_ID)
select yy
</code></pre>

<p>I am getting an error that looks like this:</p>

<p>Operator '==' cannot be applied to operands of type 'int' and 'System.Linq.IQueryable'</p>

<p>I have also tried this with no luck:</p>

<pre><code>from yy in Tags_Lookups
where yy.Tag_ID.Contains(from xx in Tags_Lookups
where xx.Game_ID == new Guid(""4962d645-711c-4db8-a7ce-ae9b36dd730c"")
select xx.Tag_ID)
select yy
</code></pre>

<p>With this Error:</p>

<p>'int' does not contain a definition for 'Contains' and no extension method 'Contains' accepting a first argument of type 'int' could be found</p>

<p>Can anyone help me write a good query that will work?</p>
","7644","Scott","7644","Scott","2008-11-19 03:55:52","2008-11-19 04:05:54","Linq Help. int.Contains and int == iqueryable doesn't work","<c#><asp.net><linq>","3","0","","",""
"363136","1","364598","","2008-12-12 15:48:29","","9","6506","<p>I am considering making use of GWT as the front-end to an <strong>existing</strong> web application.</p>

<p>I can't justify a complete rewrite to 100% GWT in one go. It is likely that I would migrate parts of the system to GWT gradually. However for consistency I would like to make use of the GWT TabPanel, MenuBar, etc as global interface elements from day one.</p>

<p>As an experiment to see how 'legacy' parts of the system could be incorporated, I have done the following. </p>

<p>The application's main page template now loads a small 'wrapper' GWT module on every page. This GWT module looks for a selection of DIVs in the dynamically generated host page. If the DIV is found, a suitable widget is slotted into place, i.e. menuBar, tabPanel.</p>

<p>A lot of the configuration for the included widgets can also be slotted into the host page as JSON structures. For instance, I have implemented an adapter that dynamically sets up a TabPanel in this way. I've also added some very simple widgets that load remote HTML, etc.</p>

<p>As a prototype, this all appears to work <strong>perfectly</strong> and loads quickly.
However, it seems that GWT apps are really designed to be run from a single host page, not hundreds of dynamically generated ones.</p>

<p>Can anyone highlight any issues that the above approach may run into, particularly as the GWT module increases in size? I would aim to keep the legacy wrapper module intentionally lean. Other functionality would be implemented in separate modules.</p>

<p>How have other people integrated GWT into their front end in a gradual fashion?</p>
","32320","AlexJReid","","","","2013-02-28 11:30:26","GWT with multiple host pages in a legacy application","<gwt>","2","0","10","",""
"481759","1","482661","","2009-01-26 23:05:40","","4","6506","<p>I am having trouble connecting to a Named Pipe (in this case a fast cgi named pipe)
According to MSDN, I should be using CreateFile() or CallNamedPipe()
(flat C API, synchronous - no overlapped I/O)
<a href=""http://msdn.microsoft.com/en-us/library/aa363858(VS.85).aspx"" rel=""nofollow noreferrer"">http://msdn.microsoft.com/en-us/library/aa363858(VS.85).aspx</a></p>

<p>Yet I am getting INVALID_HANDLE_VALUE and when I GetLastError() it is zero!?</p>

<p>I am also wondering if I can just enumerate all the named pipes with a <em>.</em> call of some sort and then parse out the one I am looking for: 
""\.\pipe\FastCGI\""</p>

<p>and does anyone have experience with these comments:
<a href=""http://blade.nagaokaut.ac.jp/cgi-bin/scat.rb/ruby/ruby-talk/225878"" rel=""nofollow noreferrer"">http://blade.nagaokaut.ac.jp/cgi-bin/scat.rb/ruby/ruby-talk/225878</a></p>
","18749","Mike Trader","18749","Mike Trader","2009-02-11 09:40:38","2009-04-23 20:42:33","Enumerating Named Pipes in Windows","<named-pipes>","7","0","1","",""
"256938","1","256944","","2008-11-02 14:49:07","","3","6506","<p>I am writing a footer div that displays info from the database.  The footer has a different background color than the rest of the page, and will have a height that depends on how much content the database throws to it.  When I generate the content with php and call for a border around the footer div, the content appears and is, let's say, 400px high, but the div border appears as a 1px high rectangle at the top of the div.</p>

<p>How do I get the height to auto-fit the content?</p>

<pre><code>&lt;div id=""footer""&gt;
&lt;?php 


    $an_array=array();
    $tasks=mysql_query(""select stuff from the db"");

    while($row=mysql_fetch_assoc($tasks)){
        extract($taskrow);
        $an_array[]=$task;
        }

    $an_array=array_chunk($an_array,4);

    foreach($an_array as $dtkey=&gt;$dtval){
        echo ""&lt;dl&gt;"";
        foreach($dtval as $dtvkey=&gt;$dtvval){
            echo ""&lt;dt&gt;"".$dtvval.""&lt;/dt&gt;"";

        }
        echo ""&lt;/dl&gt;"";
        }
?&gt;
&lt;/div&gt;
</code></pre>

<p>This is what I get.  The area below the red border should be filled with a color.
<a href=""http://www.kevtrout.com/tortus/div.png"" rel=""nofollow noreferrer"">border image http://www.kevtrout.com/tortus/div.png</a></p>

<p>By popular demand, here is the css:</p>

<pre><code>#footer{
        border-top: 10px solid #d8d8d8;
        background:#5b5b5b;
        /*overflow:auto;*///Added this after seeing your answers, it worked

         }              
dl.tr{
        width: 255px;
        height:160px;
        background: #5b5b5b;
        margin:0px;
        float:left;
        padding: 10px;
        }

    dt.tr{
        font-weight: normal;
        font-size: 14px;
        color: #d8d8d8;
        line-height: 28px;
        }
</code></pre>

<p>edit: I am using firefox on a mac</p>
","1149","kevtrout","4321","JW","2008-11-02 16:58:59","2016-06-02 15:23:14","Why doesn't dynamically generated content change the height of containing div?","<css><html>","4","1","2","",""
"454274","1","454806","","2009-01-17 23:14:44","","12","6506","<p>I am creating a matching game for Android, and when the user gets a match, a dialog box should pop up saying ""Match!"" I cannot figure out how to do this though. If I use Thread.currentthread().sleep, the dialog never appears. </p>

<pre><code>android.app.AlertDialog a = new android.app.AlertDialog.Builder(match.this).setTitle(""Match!"").show();
Thread.currentthread().sleep(1000);
a.dismiss();
</code></pre>

<p>Nothing happens - the program just hangs for a second. I would like it to pop up for just 1 second, or if there is another sort of popup type thing, that would be good too.</p>
","764272","Isaac Waller","764272","","2009-09-19 21:22:31","2009-12-22 05:32:52","Timed popup in Android","<java><android><popup><timer>","2","0","6","",""
"284090","1","284129","","2008-11-12 14:26:00","","7","6507","<p>My class contains a <code>Dictionary&lt;T, S&gt; dict</code>, and I want to expose a <code>ReadOnlyCollection&lt;T&gt;</code> of the keys. How can I do this without copying the <code>Dictionary&lt;T, S&gt;.KeyCollection dict.Keys</code> to an array and then exposing the array as a <code>ReadOnlyCollection</code>?  </p>

<p>I want the  <code>ReadOnlyCollection</code> to be a proper wrapper, ie. to reflect changes in the underlying Dictionary, and as I understand it copying the collection to an array will not do this (as well as seeming inefficient - I don't actually want a new collection, just to expose the underlying collection of keys...). Any ideas would be much appreciated!</p>

<p>Edit: I'm using C# 2.0, so don't have extension methods such as .ToList (easily) available.  </p>
","6091","Joel in G&#246;","967504","Joel in G&#246;","2015-05-08 00:17:26","2016-06-01 15:07:37","How to get a ReadOnlyCollection<T> of the Keys in a Dictionary<T, S>","<c#><generics><dictionary><collections><c#-2.0>","6","7","2","",""
"497428","1","504907","","2009-01-30 22:00:37","","3","6507","<p>I have a .NET program and a Borland Win32 program that need to pass some cryptographically secure information. The plan right now is to have the .NET app create a public/private key pair, store the public key on disk and keep the private key in memory for as long as the .NET program is running. </p>

<p>The Borland app will then read the public key from disk and use the OpenSSL library to encrypt the data with the public key and write that result to disk. </p>

<p>Finally the .NET app will read the encrypted data and decrypt it with the private key.</p>

<p>What is the best way to export the key from .NET and in turn import it into the OpenSSL library?</p>
","2191","Mykroft","2191","Mykroft","2011-03-16 14:54:10","2011-03-16 14:54:10","How do I import an RSA Public Key from .NET into OpenSSL","<c#><c++><openssl><rsa>","2","0","6","",""
"701035","1","703317","","2009-03-31 13:45:09","","4","6507","<p>I have the following Sql Query that returns the type of results that I want:</p>

<pre><code>SELECT b.ID, a.Name, b.Col2, b.COl3
FROM Table1 a
LEFT OUTER JOIN Table2 b on b.Col4 = a.ID AND b.Col5 = 'test'
</code></pre>

<p>In essence, I want a number of rows equal to Table1 (a) while having the data from Table2 (b) listed or NULL if the condition, 'test', doesn't exist in Table2.</p>

<p>I'm rather new to LLBLGen and have tried a few things and it isn't working. I can get it to work if the condition exists; however, when a requirements change came in and caused me to rewrite the query to that above, I'm at a loss.  </p>

<p>Below is the old LLBLGen C# code that worked for existing products but not for the above query:</p>

<pre><code>LookupTable2Collection table2col = new LookupTable2Collection();

RelationCollection relationships = new RelationCollection();
relationships.Add(LookupTable2Entity.Relations.LookupTable1EntityUsingTable1ID, JoinHint.Left);

IPredicateExpression filter = new PredicateExpression();
filter.Add(new FieldCompareValuePredicate(LookupTable2Fields.Col5, ComparisonOperator.Equal, ""test""));

table2col.GetMulti(filter, relationships);
</code></pre>

<p>Table 1 has 3 records in it.  I need the 3 records back even if all items from Table 2 are NULL because the condition doesn't exist.  Any ideas?</p>
","28540","JamesEggers","60647","mwigdahl","2009-03-31 13:59:14","2009-03-31 22:22:50","How do I join tables with a condition using LLBLGen?","<c#><sql><sql-server><llblgenpro>","1","0","3","",""
"708577","1","714159","","2009-04-02 06:53:34","","2","6507","<p>I want to output top 10 lines of AWK command in the list of files given by find,
using this snippet:</p>

<pre><code>$ find . -name ""*.txt"" -print -exec awk '$9 != """"'  \| head -n10 {} \;
</code></pre>

<p>Note also that I want to print out the file names being processed.</p>

<p>But why I get such error:</p>

<pre><code>awk: cmd. line:2: fatal: cannot open file `|' for reading (No such file or directory)
./myfile.txt
</code></pre>

<p>What's the right way to do it?</p>

<p>I tried without backslash before the pipe. Still it gave an error:</p>

<pre><code>find: missing argument to `-exec'
head: cannot open `{}' for reading: No such file or directory
head: cannot open `;' for reading: No such file or directory
</code></pre>
","67405","foolishbrat","125790","foolishbrat","2009-06-24 13:52:08","2010-09-01 00:05:53","Applying Unix's Head on AWK Through Find Command","<linux><unix><find><awk><head>","5","4","1","",""
"562313","1","588860","","2009-02-18 18:34:54","","0","6508","<p>On a windows mobile device I have a mutliline text edit control that is set to read-only and has some static text displayed during it's display lifetime.  I would like to only display a vertical scrollbar when it's actually useful (i.e. the text is larger than the display).</p>

<p>I can't easily figure out if the text is to large to display because of two reasons.  </p>

<ol>
<li>There is no horizontal scroll bar displayed so the text wraps.</li>
<li>Under windows mobile, the win32 routines to calculate the size of what text will display does not work correctly.  They return a incorrect rectangle.</li>
</ol>

<p>The edit control must tell the scroll bar what it's scroll range is at some point.  I was wondering if I could get in between then and hide the scroll bar if it's not going to be used.</p>
","23235","Shane Powell","","","","2013-07-31 15:22:17","Automatically display vertical scrollbar in multiline text edit control","<c++><windows-mobile><mfc>","2","0","","",""
