Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"434592","1","434644","","2009-01-12 06:17:04","","2","7025","<p>How a user exception class is created from standard exception?</p>

<p>Addressing below cases
Say i have a class with some enum that indicates type of object </p>

<p>so based on type, member functions are available.Calling member function that is not available should throw an exception.Similarly when a getter of uninitialized is called again a exception should be thrown(I am using default argument to check for the uninitialized object).</p>
","22076","rajKumar","","","","2015-11-05 17:07:04","Create user exception derived from std::exception?","<c++><exception>","1","1","1","2009-01-12 08:58:33",""
"410236","1","410246","","2009-01-04 01:32:35","","23","7025","<p>When overriding the equals() function of java.lang.Object, the javadocs suggest that, </p>

<blockquote>
  <p>it is generally necessary to override the hashCode  method whenever this method is overridden, so as to maintain the general contract for the hashCode method, which states that equal objects must have equal hash codes.</p>
</blockquote>

<p>The hashCode() method must return a <b>unique integer</b> for each object (this is easy to do when comparing objects based on memory location, simply return the <b>unique integer</b> address of the object)</p>

<p>How should a hashCode() method be overriden so that it returns a <b>unique integer</b> for each object based only on that object's properities?</p>

<pre><code>
public class People{
   public String name;
   public int age;

   public int hashCode(){
      // How to get a unique integer based on name and age?
   }
}
/*******************************/
public class App{
   public static void main( String args[] ){
       People mike = new People();
       People melissa = new People();
       mike.name = ""mike"";
       mike.age = 23;
       melissa.name = ""melissa"";
       melissa.age = 24;
       System.out.println( mike.hasCode() );  // output?
       System.out.println( melissa.hashCode(); // output?
   }
}
</code></pre>
","48728","ForYouOwnGood","1703313","Uri","2013-08-26 15:16:44","2013-08-26 15:16:44","How to ensure hashCode() is consistent with equals()?","<java><object><equals><hashcode>","8","0","8","",""
"643275","1","643363","","2009-03-13 15:35:17","","0","7026","<p>I've got a listbox from which I'm dragging into the ListView.
Now I have groups in the ListView so when the item from the ListView is dropped at the point of the listviewgroup it has to add it under that group.</p>

<p>This is the code which handles the drop.</p>

<pre><code>    private void lstvPositions_DragDrop(object sender, DragEventArgs e)
    {

        var group = lstvPositions.GetItemAt(e.X, e.Y);
        var item = e.Data.GetData(DataFormats.Text).ToString();
        lstvPositions.Items.Add(new ListViewItem {Group = group.Group, Text = item});

    }
</code></pre>

<p>I didn't find a function that could give the groupitem, so I used GetItemAt from which I also have access to the listviewgroup. </p>

<p>But GetItemAt always returns null.</p>

<p>Am I doing something wrong? Is there a better way to accomplish this?</p>
","60572","Gerbrand","536","Judah Himango","2009-03-13 15:54:24","2010-12-29 21:05:59","c# Drag & drop in listview","<c#><listview><drag-and-drop>","1","0","2","",""
"60802","1","86686","","2008-09-13 19:55:00","","6","7026","<p>I'm having trouble ordering by more than one field in my Linq to NHibernate query. Does anyone either know what might be wrong or if there is a work around?</p>

<p>Code:</p>

<pre><code>IQueryable&lt;AgendaItem&gt; items = _agendaRepository.GetAgendaItems(location)
   .Where(item =&gt; item.Minutes.Contains(query) || item.Description.Contains(query));

int total = items.Count();

var results = items
   .OrderBy(item =&gt; item.Agenda.Date)
   .ThenBy(item =&gt; item.OutcomeType)
   .ThenBy(item =&gt; item.OutcomeNumber)
   .Skip((page - 1)*pageSize)
   .Take(pageSize)
   .ToArray();

return new SearchResult(query, total, results);
</code></pre>

<p>I've tried replacing ThenBy with multiple OrderBy calls. Same result. The method works great if I comment out the two ThenBy calls.</p>

<p>Error I'm receiving:</p>

<pre>
    [SqlException (0x80131904): Invalid column name '__hibernate_sort_expr_0____hibernate_sort_expr_1__'.
    Invalid column name '__hibernate_sort_expr_0____hibernate_sort_expr_1__'.]
       System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection) +1948826
       System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection) +4844747
       System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj) +194
       System.Data.SqlClient.TdsParser.Run(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj) +2392

    [ADOException: could not execute query
    [ SELECT this_.Id as Id5_2_, this_.AgendaId as AgendaId5_2_, this_.Description as Descript3_5_2_, this_.OutcomeType as OutcomeT4_5_2_, this_.OutcomeNumber as OutcomeN5_5_2_, this_.Minutes as Minutes5_2_, agenda1_.Id as Id2_0_, agenda1_.LocationId as LocationId2_0_, agenda1_.Date as Date2_0_, location2_.Id as Id7_1_, location2_.Name as Name7_1_ FROM AgendaItem this_ left outer join Agenda agenda1_ on this_.AgendaId=agenda1_.Id left outer join Location location2_ on agenda1_.LocationId=location2_.Id WHERE location2_.Id = ? and (this_.Minutes like ? or this_.Description like ?) ORDER BY agenda1_.Date asc, this_.OutcomeType asc, this_.OutcomeNumber asc ]
    Positional parameters:  #0>1 #0>%Core% #0>%Core%
    [SQL: SELECT this_.Id as Id5_2_, this_.AgendaId as AgendaId5_2_, this_.Description as Descript3_5_2_, this_.OutcomeType as OutcomeT4_5_2_, this_.OutcomeNumber as OutcomeN5_5_2_, this_.Minutes as Minutes5_2_, agenda1_.Id as Id2_0_, agenda1_.LocationId as LocationId2_0_, agenda1_.Date as Date2_0_, location2_.Id as Id7_1_, location2_.Name as Name7_1_ FROM AgendaItem this_ left outer join Agenda agenda1_ on this_.AgendaId=agenda1_.Id left outer join Location location2_ on agenda1_.LocationId=location2_.Id WHERE location2_.Id = ? and (this_.Minutes like ? or this_.Description like ?) ORDER BY agenda1_.Date asc, this_.OutcomeType asc, this_.OutcomeNumber asc]]
       NHibernate.Loader.Loader.DoList(ISessionImplementor session, QueryParameters queryParameters) +258
       NHibernate.Loader.Loader.ListIgnoreQueryCache(ISessionImplementor session, QueryParameters queryParameters) +18
       NHibernate.Loader.Loader.List(ISessionImplementor session, QueryParameters queryParameters, ISet`1 querySpaces, IType[] resultTypes) +87
       NHibernate.Impl.SessionImpl.List(CriteriaImpl criteria, IList results) +342
       NHibernate.Impl.CriteriaImpl.List(IList results) +41
       NHibernate.Impl.CriteriaImpl.List() +35
       NHibernate.Linq.CriteriaResultReader`1.List() in C:\home\dev\tools\NHibernate\NHibernateContribSrc\src\NHibernate.Linq\src\NHibernate.Linq\CriteriaResultReader.cs:22
       NHibernate.Linq.d__0.MoveNext() in C:\home\dev\tools\NHibernate\NHibernateContribSrc\src\NHibernate.Linq\src\NHibernate.Linq\CriteriaResultReader.cs:27
</pre>
","2595","Rob","314763","Ian Patrick Hughes","2011-12-26 00:32:35","2018-08-23 12:17:40","Linq to NHibernate multiple OrderBy calls","<linq><nhibernate><linq-to-nhibernate>","3","0","1","",""
"644632","1","861018","","2009-03-13 21:03:20","","5","7026","<p>Under the .NET Compact Framework, there is no FormWindowState.Minimize value. How can I minimize my application, so that it remains active and available, but gives back the focus to the previous application?</p>
","4898","slimCODE","","","","2010-01-05 09:02:53","How can I minimize a form by code on .NET Compact Framework","<.net><compact-framework>","4","0","1","",""
"636721","1","636744","","2009-03-11 23:05:38","","17","7027","<p>I carry a vimrc to all the machines that I work on and it naturally contains options that are not present in old vi.</p>

<p>If I accidentally start a vi session on a machine where vi is not an alias to vim and/or vim is not installed, vi reads vimrc and throws a bunch of annoying errors to let me know that option such and such are unsupported.</p>

<p>I know I can just always type ""vim"" instead of ""vi"" and set the EDITOR variable to vim (for visudo etc...), but is there a line I can add to the top of the vimrc that will exit the script early if the file is read by vi?</p>
","76288","guns","","","","2013-02-10 01:33:22","How to detect vi (not vim) in .vimrc?","<vi><vim>","4","0","2","",""
"469941","1","470049","","2009-01-22 16:56:25","","6","7027","<p>As I understand (Perl is new to me) Perl can be used to script against a Unix command line. What I want to do is run (hardcoded) command line calls, and search the output of these calls for RegEx matches. Is there a way to do this simply in Perl? How?</p>

<p>EDIT: Sequence here is:
-Call another program.
-Run a regex against its output.</p>
","55484","bigwoody","2766176","brian d foy","2009-01-22 22:40:46","2018-05-16 00:23:26","How do I use Perl on the command line to search the output of other programs?","<perl><unix><command-line>","6","0","1","",""
"550627","1","550693","","2009-02-15 10:02:38","","19","7027","<p>I ask myself <strong>where</strong> reverse engineering is used. I'm interested at learning it. But I don't know if I can/should put it on my CV.  </p>

<p>I don't want my new chief to think I am an evil Hacker or something. :)  </p>

<ul>
<li>So is it worth it?</li>
<li>Should I learn it or put my effort somewhere else?</li>
<li>Is there a good Book or tutorial out there? :)</li>
</ul>
","63679","n00ki3","1","Jeff Atwood","2009-02-15 10:12:41","2013-03-25 14:27:45","Where is Reverse Engineering used?","<reverse-engineering>","8","0","11","2012-11-14 10:18:55",""
"208587","1","","","2008-10-16 13:35:51","","0","7027","<p>One of our partners recently reported that our software could not contact a remote instance of SQL Express until they started the RPC Locator and SQL Server Browser services. Where would I find a list of services that must be running, on both server and client, to enable remote access to SQL Express and/or SQL Server?</p>

<p>Sadly, the SQL Express documentation does not appear to include this detail.</p>
","9897","dgvid","","","","2013-12-04 08:28:19","What services are required by SQL Express/SQL Server?","<sql-server><windows-services><sql-server-express>","4","0","","",""
"699605","1","699651","","2009-03-31 00:40:56","","15","7027","<p>My Visual Studio shuts down about once a day.  Not gracefully either, it just disappears off the screen, process list, everything.  No thinking, no warning, just poof its gone.</p>

<p>This happens most frequently when coderush is trying to do something and lately (the last few days) it happens any time I try to open a view.  As of a few hours ago it is also happening every time I open Globals.asx.cs in an MVC project.</p>

<p>So this is not exactly a programming question but this has been happening for a while and now with ASP.NET MVC out for real it is happening more and more often.</p>

<p>I get the following error in my event log:
.NET Runtime version 2.0.50727.3082 - Fatal Execution Engine Error (7A035FC0) (80131506)</p>

<p>I also have the following VS2008 plugins</p>

<ul>
<li>Coderush/Refactor Pro! from DevExpress</li>
<li>ASP MVC</li>
<li>Testdriven.NET</li>
<li>T4 Toolbox</li>
<li>ASP.NET MVC</li>
<li>MbUnit/Gallio </li>
<li>Source Outliner</li>
<li>AnkhSVN (installed very recently)</li>
<li>Oracle Developer Tools</li>
</ul>

<p>Has anyone had this problem or can even direct me to where to seek a solution?</p>
","5056","George Mauer","14444","moocha","2009-03-31 19:23:52","2014-04-14 14:29:44","Visual Studio closes all the time","<visual-studio-2008><crash>","11","1","1","",""
"1050282","1","1050312","","2009-06-26 17:32:15","","12","7027","<p>I’m used to having try/catch blocks in every method. The reason for this is so that I can catch every exception at the point of infraction and log it. I understand, from my reading and conversations with others, that this isn’t a popular view. One should only catch what one is prepared to handle. However, if I don’t catch at the point of infraction, then it would be possible to never log that infraction and know about it. Note: When I do catch and don’t handle, I still throw. This allows me to let the exception propagate to something that will handle it, yet still let me log it at the point of infraction.</p>

<p>So... How does one avoid try/catch in every method, yet still log the error at the point at which it occurred?</p>
","279516","Bob Horn","76337","","2009-06-26 18:11:15","2014-01-23 19:44:12","General Exception Handling Strategy for .NET","<c#><.net><exception-handling><exception-logging>","11","4","5","",""
"305605","1","305640","","2008-11-20 15:16:42","","17","7028","<p>I'm writing a simple .bat file and I've run into some weird behavior.  There are a couple places where I have to do a simple if/else, but the code inside the blocks don't seem to be working correctly.</p>

<p>Here's a simple case that demonstrates the error:</p>

<pre><code>@echo off

set MODE=FOOBAR

if ""%~1""=="""" (
  set MODE=all
  echo mode: %MODE%
) else (
  set MODE=%~1
  echo mode: %MODE%
)
echo mode: %MODE%
</code></pre>

<p>The output I'm getting is:</p>

<pre><code>C:\&gt;test.bat test
mode: FOOBAR
mode: test
</code></pre>

<p>Why is the echo inside the code block not getting the new value of the variable?  In the actual code I'm writing I need to build a few variables and reference them within the scope of the if/else.  I could switch this to use labels and gotos instead of an if/else, but that doesn't seem nearly as clean.</p>

<p>What causes this behavior?  Is there some kind of limit on variables within code blocks?</p>
","1409","Herms","","","","2009-09-10 19:01:55","Weird scope issue in .bat file","<scope><batch-file>","3","0","3","",""
"72858","1","","","2008-09-16 14:24:47","","2","7029","<p>I have a VPS host running 3 sites using Ubuntu Hardy. I've spent much time setting it up. That includes all the installation + configuration and stuff. What ways are there to do backup + restore for VPS? </p>
","11927","liangzan","11927","liangzan","2008-09-17 01:49:01","2016-09-28 07:41:17","How to backup a VPS server? And restore it in an emergency too?","<backup>","3","0","1","2016-09-28 17:41:15",""
"691734","1","","","2009-03-27 22:52:06","","11","7029","<p>I am trying to optimize a C++ routine. The main bottleneck in this routine is the push_back() of a vector of objects. I tried using a deque instead and even tried a list. But strangely (and contrary to theory) deque and list implementations run much slower than the vector counterpart.</p>

<p>In fact even clear() runs much slower for the deque and list implementations than the vector counterpart. In this case too, Vector implementation seems to be the fastest while list implementation is the slowest. </p>

<p>Any pointers?</p>

<p>Note: vector reserve() could have sped the implementation but cannot be done as it is unknown in size.</p>

<p>Thanks.</p>
","77458","Vidya","77458","Vidya","2009-03-27 23:11:25","2013-08-28 07:31:27","push_back for vector, deque and lists","<c++><stl>","9","5","4","",""
"197634","1","197641","","2008-10-13 13:53:42","","7","7029","<p>With ASP.NET's view engine/template aspx/ashx pages the way to spit to screen seems to be: </p>

<pre><code>&lt;%= Person.Name %&gt;
</code></pre>

<p>Which was fine with webforms as alot of model data was bound to controls programatically. But with MVC we are now using this syntax more oftern. </p>

<p>The issue I have with it is quite trivial, but annoying either way. This is that it seems to break up the mark up i.e.:</p>

<pre><code>&lt;% foreach(var Person in People) { %&gt;
    &lt;%= Person.Name %&gt;
&lt;% } %&gt;
</code></pre>

<p>That seems like alot of opening and closing tags to me!</p>

<p>Other view engines in the MVC contrib have a means of spitting to screen with out opening and closing the script tags using standard keyword such as ""print, out, echo"" i.e. (brail example):</p>

<pre><code>&lt;% 
for element in list:
      output ""&lt;li&gt;${element}&lt;/li&gt;"" 
end
%&gt;
</code></pre>

<p>Now, I said this may seem trivial, but it just seems more readable this way. So what are the advantages of MS having this syntax, and not providing a output method?</p>

<p>Cheers, Chris.</p>
","425","Owen","","","","2014-07-03 13:33:44","Microsoft MVC ""echo/print/output"" etc","<asp.net><asp.net-mvc>","6","0","2","",""
"187326","1","","","2008-10-09 13:49:55","","2","7029","<p>Is exposing CRUD operations through SOAP web services a bad idea? My instinct tells me that it is not least of which because the overhead of doing database calls overhead could be huge. I'm struggling to find documentation for/against this (anti)pattern so I was wondering if anyone could point me to some documentation or has an opinion on the matter. </p>

<p>Also, if anyone knows of best practises (and/or documentation to that effect) when designing soap services, that would be great.</p>

<p>Here's an example of how the web service would look:</p>

<ul>
<li>Create</li>
<li>Delete</li>
<li>Execute</li>
<li>Fetch</li>
<li>Update </li>
</ul>

<p>And here's what the implementation would look like:</p>

<pre><code>[WebMethod]
public byte[] Fetch(byte[] requestData)
{
    SelectRequest request = (SelectRequest)Deserialize(requestData);

    DbManager crudManager = new DbManager();
    object result = crudManager.Select(request.ObjectType, request.Criteria);

    return Serialize(result);
}
</code></pre>
","9539","damagednoob","13925","Rontologist","2008-10-17 14:15:59","2008-10-17 14:15:59","Using SOAP to expose CRUD operations","<soap><crud>","4","0","5","",""
"183462","1","183584","","2008-10-08 15:46:49","","30","7030","<p>I'm currently working with Groovy and Grails. While Groovy is pretty straight-forward since it's basically Java, I can't say I grok Grails. I read that Groovy is to Grails as Ruby is to Ruby on Rails, but what does that mean?</p>
","6833","echoblaze","527702","","2013-05-13 03:51:41","2019-09-29 07:32:03","What does it mean for a programming language to be ""on rails""?","<ruby-on-rails><ruby><grails><groovy><terminology>","11","0","8","",""
"559921","1","559931","","2009-02-18 05:10:21","","1","7030","<p>i'm now starting designing with proper mark-up and organization.
and now, i have  problem with my div border. it does not enclose all ot the div's content.</p>

<p>this is my html snippet:</p>

<pre><code>  &lt;div id=""paneMiddle""&gt; 
  &lt;div id=""subPaneLatestItems""&gt;
        &lt;p id=""latestItemsTitle""&gt;Latest Shop Items:&lt;/p&gt;
        &lt;div&gt;
        &lt;img src=""img/flower1.jpg"" /&gt;
        &lt;span id=""itemName""&gt;Ballpen&lt;/span&gt;
        &lt;br/&gt;&lt;span id=""itemPrice""&gt;Php 90.00&lt;/span&gt;
        &lt;/div&gt;
     &lt;/div&gt;&lt;/div&gt;
</code></pre>

<p>and here's my css:</p>

<pre><code>div#paneMiddle&gt;div{
/*All divs that are children of div#paneMiddle*/
width:590px;
margin:5px 5px 5px 5px;
position:relative;
border-color:#FFCC33;
border-style:solid;
border-width:thin;
position:relative;
}
</code></pre>

<p>why doesn't this work?
thanks</p>
","46270","bgreen1989","35197","Pim Jager","2009-02-18 11:47:20","2009-07-22 17:54:58","<div> border does not enclose all of the div's elements","<html><css>","4","0","","",""
"316855","1","317075","","2008-11-25 09:53:46","","1","7031","<p>I have the following string:</p>

<pre><code>&lt;SEM&gt;electric&lt;/SEM&gt; cu &lt;SEM&gt;hello&lt;/SEM&gt; rent &lt;SEM&gt;is&lt;I&gt;love&lt;/I&gt;, &lt;PARTITION /&gt;mind
</code></pre>

<p>I want to find the last ""SEM"" start tag before the ""PARTITION"" tag. not the SEM end tag but the start tag. The result should be:</p>

<pre><code>&lt;SEM&gt;is &lt;Im&gt;love&lt;/Im&gt;, &lt;PARTITION /&gt;
</code></pre>

<p>I have tried this regular expression:</p>

<pre><code>&lt;SEM&gt;[^&lt;]*&lt;PARTITION[ ]/&gt;
</code></pre>

<p>but it only works if the final ""SEM"" and ""PARTITION"" tags do not have any other tag between them. Any ideas?</p>
","40570","shoaib","40570","shoaib","2008-11-25 11:38:43","2011-09-28 00:08:33","Finding the last occurrence of a word","<c#><.net><regex><last-occurrence>","6","0","","",""
"460653","1","460699","","2009-01-20 09:56:32","","0","7031","<p>I have an updatepanel which doesn't work. My whole code:</p>

<pre><code>&lt;%@ Page Language=""C#"" MasterPageFile=""~/Master.Master"" AutoEventWireup=""true"" CodeBehind=""AlgemeenDocument.aspx.cs"" Inherits=""PCK_Web_new.WebForm7"" Title=""Untitled Page"" %&gt;
</code></pre>

<p></p>

<pre><code>&lt;asp:ScriptManager ID=""ScriptManager1"" runat=""server"" /&gt;

&lt;script language=""javascript"" type=""text/javascript""&gt;

    function showOverlay(panel)
    {
        var pageHeight;

        // Get viewport height
        if (typeof window.innerWidth != 'undefined')
            // Get viewport height - FF
            vpHeight = window.innerHeight;
        else
            // Get viewport height - IE
            vpHeight = document.documentElement.clientHeight;

        // Get site height (div)

        var treeview = document.getElementById(""Treeview"");
        var siteHeight = 0;

        if(treeview != null)
        {
            siteHeight = document.getElementById(""Treeview"").offsetHeight;
        }
        siteHeight += document.getElementById(""HeaderContainer"").offsetHeight;
        siteHeight += document.getElementById(""divMainMenu"").offsetHeight;



        // Compare heights and set the overlay height
        if(vpHeight &lt; siteHeight)
            pageHeight = siteHeight + ""px"";
        else
            pageHeight = vpHeight + ""px"";


        var div = document.getElementById(panel);

        div.className = ""DocOverlayShow"";
        div.style.height = pageHeight;

        document.getElementById('&lt;%= pnlAddComment.ClientID %&gt;').className=""DocAddCommentBox"";
    }

    function hideOverlay()
    {
        //document.getElementById(commentID).style.visibility = ""hidden"";
        //document.getElementById(titelID).style.visibility = ""hidden"";

        var inputs = new Array();
        inputs = document.getElementsByTagName('input'); 

        for ( i = 0; i &lt; inputs.length; i++ )
        { 
            if ( inputs[i].type == 'text' )
            {
                inputs[i].value = '';
            }
        }     

        document.getElementById('&lt;%= txtTitel.ClientID %&gt;').value = """";
        document.getElementById('&lt;%= txtComment.ClientID %&gt;').value = """";

        document.getElementById('&lt;%= pnlOverlay.ClientID %&gt;').className = ""DocOverlayHide"";
    }

&lt;/script&gt;


    &lt;asp:Panel ID=""pnlOverlay"" runat=""server"" CssClass=""DocOverlayHide""&gt;

        &lt;!-- &lt;div id=""DocAddCommentBox""&gt; --&gt;
        &lt;asp:Panel ID=""pnlAddComment"" runat=""server"" CssClass=""DocAddCommentBox""&gt;

            &lt;div id=""DocACTitleBox""&gt;
                Opmerking plaatsen
            &lt;/div&gt;

            &lt;div id=""DocACContentBox""&gt;
                &lt;div class=""DocACLabel""&gt;
                    Titel:
                &lt;/div&gt;
                &lt;div class=""DocACInput""&gt;
                    &lt;asp:TextBox ID=""txtTitel"" runat=""server""&gt;&lt;/asp:TextBox&gt;
                &lt;/div&gt;
                &lt;div class=""ClearFloat""&gt;



                &lt;/div&gt;
                &lt;div class=""DocACLabel""&gt;
                    Opmerking:
                &lt;/div&gt;
                &lt;div class=""DocACInput""&gt;
                    &lt;asp:TextBox ID=""txtComment"" runat=""server"" TextMode=""MultiLine"" Rows=""15"" 
                        Columns=""40""&gt;
                    &lt;/asp:TextBox&gt;
                &lt;/div&gt;
                &lt;div class=""ClearFloat""&gt;



                &lt;/div&gt;
                &lt;div id=""DocBtnBox""&gt;
                    &lt;input id=""btnCancel"" type=""button"" onclick=""hideOverlay()"" value=""Annuleren""/&gt;


                    &lt;asp:UpdatePanel ID=""UpdatePanel2"" runat=""server"" EnableViewState=""False"" UpdateMode=""Always"" RenderMode=""Block""&gt;
                    &lt;ContentTemplate&gt;
                        &lt;asp:Button ID=""btnSave"" runat=""server"" CssClass=""btnSave"" onclick=""btnSave_Click"" Text=""Opslaan"" /&gt;
                        &lt;asp:Label ID=""lblTitleError"" runat=""server"" Text=""ertroro""&gt;&lt;/asp:Label&gt;
                    &lt;/ContentTemplate&gt;
                    &lt;/asp:UpdatePanel&gt;


                &lt;/div&gt;
                &lt;div class=""ClearFloat""&gt;&amp;nbsp;&lt;/div&gt;
            &lt;/div&gt;

        &lt;/asp:Panel&gt;
        &lt;!-- &lt;/div&gt; --&gt;


        &lt;asp:Panel ID=""pnlResult"" runat=""server"" CssClass=""DocOverlayHide""&gt;

            &lt;div id=""DocResultBox""&gt;
                &lt;div id=""Div1""&gt;
                    Opmerking plaatsen
                &lt;/div&gt;

                &lt;div id=""Div2""&gt;
                    &lt;div class=""DocACLabel""&gt;
                        &lt;asp:Label ID=""lblResult"" runat=""server"" Text=""Label""&gt;&lt;/asp:Label&gt;
                    &lt;/div&gt;

                    &lt;div id=""Div1""&gt;
                        &lt;input id=""btnClose"" type=""button"" onclick=""hideOverlay()"" value=""Sluiten""/&gt; 
                    &lt;/div&gt;
                    &lt;div class=""ClearFloat""&gt;&amp;nbsp;&lt;/div&gt;
                &lt;/div&gt;
            &lt;/div&gt;

        &lt;/asp:Panel&gt;

&lt;/asp:Panel&gt;



&lt;div class=""DocContainer""&gt;

    &lt;div class=""DocTitleBox""&gt;

        &lt;div class=""DocLogo""&gt;
            Het logo
        &lt;/div&gt;

        &lt;div class=""DocTitle""&gt;
            &lt;asp:Label ID=""lblTitle"" runat=""server""&gt;&lt;/asp:Label&gt;
        &lt;/div&gt;

        &lt;div class=""DocType""&gt;
            Document soort
            &lt;asp:Label ID=""lblDocType"" runat=""server""&gt;&lt;/asp:Label&gt;    
        &lt;/div&gt;

        &lt;div class=""DocBtn""&gt;
            &lt;input type=""button"" value=""Opmerking"" onclick=""showOverlay('&lt;%=pnlOverlay.ClientID %&gt;')"" /&gt;
        &lt;/div&gt;
    &lt;/div&gt;

    &lt;div class=""DocContentBox""&gt;

        &lt;asp:Label ID=""lblID"" runat=""server""&gt;&lt;/asp:Label&gt;

        &lt;p&gt;Algemeen Document Geen vaste opmaak.&lt;/p&gt;

    &lt;/div&gt;

&lt;/div&gt;
</code></pre>

<p></p>

<p>I have tried triggers, but they didn't work..</p>

<p>When i press btnSave this is the code that's executed:</p>

<pre><code>    protected void btnSave_Click(object sender, EventArgs e)
    {

        lblTitleError.Text = ""BUTTON PRESSED"";

    }
</code></pre>

<p>When i set a breakpoint, it runs the code. But the label text isn't set :S</p>

<p>Hope someone can help?</p>

<p>Thnx!</p>

<p>EDIT:  </p>

<p>I also tried this:</p>

<pre><code>&lt;div id=""DocBtnBox""&gt;
                    &lt;input id=""btnCancel"" type=""button"" onclick=""hideOverlay()"" value=""Annuleren""/&gt;

                    &lt;asp:Button ID=""btnSave"" runat=""server"" CssClass=""btnSave"" onclick=""btnSave_Click"" Text=""Opslaan"" /&gt;

                    &lt;asp:UpdatePanel ID=""UpdatePanel2"" runat=""server"" EnableViewState=""False"" UpdateMode=""Always""&gt;
                    &lt;ContentTemplate&gt;
                        &lt;asp:Label ID=""lblTitleError"" runat=""server"" Text=""ertroro""&gt;&lt;/asp:Label&gt;
                    &lt;/ContentTemplate&gt;
                        &lt;Triggers&gt;
                            &lt;asp:AsyncPostBackTrigger ControlID=""btnSave"" EventName=""Click"" /&gt;
                        &lt;/Triggers&gt;
                    &lt;/asp:UpdatePanel&gt;

                &lt;/div&gt;
</code></pre>
","40676","Martijn","40676","Martijn","2009-01-20 10:46:59","2009-01-23 11:06:58","C# Ajax updatepanel doesn't work","<c#><updatepanel><overlay>","3","0","","",""
"367934","1","368076","","2008-12-15 10:13:00","","2","7032","<p>Having read an existing post on <a href=""https://stackoverflow.com/questions/305605/weird-scope-issue-in-bat-file"">stackoverflow</a> and done some reading around on the net. I thought it was time to post my question before I lost too much hair!</p>

<p>I have the following code within a batch file which I double click to run, under Windows XP SP3:</p>

<pre><code>SETLOCAL ENABLEDELAYEDEXPANSION

::Observe variable is not defined
SET test

::Define initial value
SET test = ""Two""

::Observe initial value is set
SET test

::Verify if the contents of the variable matches our condition
If ""!test!"" == ""Two"" GOTO TWO

::First Place holder
:ONE

::Echo first response
ECHO ""One""

::Second Place holder
:TWO

::Echo second response
ECHO ""Two""

::Await user input
PAUSE

ENDLOCAL
</code></pre>

<p>Basically I am trying to establish if I can navigate through my script using conditionals. It seems apparent that I am getting some issues with variable scope and delayed variable expansion yet I'm a little lost on what I'm doing wrong.</p>

<p>Can anyone point me in the right direction?</p>
","40593","Matt Woodward","-1","","2017-05-23 11:55:45","2009-04-10 19:07:18","Windows Batch File - ENABLEDELAYEDEXPANSION query","<batch-file><delayedvariableexpansion>","2","0","","",""
"43808","1","43830","","2008-09-04 13:56:45","","6","7033","<p>I have a distributed Java application running on 5 application servers. The servers all use the same Oracle 9i database running on a 6th machine.</p>

<p>The application need to prefetch a batch of 100 IDs from a sequence. It's relatively easy to do in a single-threaded, non-distributed environment, you can just issue these queries:</p>

<pre><code>select seq.nextval from dual;
alter sequence seq increment by 100;
select seq.nextval from dual;
</code></pre>

<p>The first select fetches the first sequence ID that the application can use, the second select returns the last one that can be used.</p>

<p>Things get way more interesting in a multithreaded environment. You can't be sure that before the second select another thread doesn't increase the sequence by 100 again. This issue can be solved by synchronizing the access on the Java side - you only let one thread begin fetching the IDs at one time.</p>

<p>The situation becomes really hard when you can't synchronize because parts of the application doesn't run on the same JVM, not even on the same physical machine. I found some references on forums that others have problems with solving this problem too, but none of the answers are really working not to mention being reasonable.</p>

<p>Can the community provide a solution for this problem?</p>

<p>Some more information:</p>

<ul>
<li>I can't really play with the transaction isolation levels. I use JPA and the change would affect the entire application, not only the prefetching queries and that's not acceptable for me.</li>
<li><p>On PostgreSQL I could do the following:</p>

<p>select setval('seq', nextval('seq') + n - 1 )</p></li>
<li><p>The solution by Matthew works when you can use a fixed increment value (which is perfectly acceptable in my case). However is there a solution when you don't want to fix the size of the increment, but want to adjust it dynamically?</p></li>
</ul>
","686","Zizzencs","686","Zizzencs","2008-09-04 14:31:43","2008-09-08 07:30:05","How to prefetch Oracle sequence ID-s in a distributed environment","<java><oracle>","4","0","1","",""
